customer_id,order_size_variability,total_orders,total_sales,average_order_value,total_profit,average_profit_per_order,purchase_consistency,engagement_score,loyalty_status,shipping_mode_preference,promotion_response,churn_risk,recency,recency_score,frequency_score,monetary_score,rfm_score,segment,product_diversity,category_preference,first_purchase_date,last_purchase_date,customer_tenure,cross_buy_index,region_preference,customer_segment,state_preference,city_preference
SS-20140,97.48904753790356,8,1324.028,165.5035,332.3487,41.5435875,55 days,0.47058823529411764,Regular,Standard Class,0.3333333333333333,Low,15,4,3,2,432,Loyal Customers,3,Office Supplies,2014-11-23,2017-12-15,1118,9,South,Corporate,Georgia,Columbus
SS-20410,388.258932417403,6,3056.8070000000002,509.4678333333334,-1010.9738,-168.49563333333333,109 days,0.35294117647058826,Regular,Standard Class,0.5,Low,110,2,2,3,223,Others,3,Office Supplies,2014-05-30,2017-09-11,1200,8,Central,Consumer,Illinois,Los Angeles
SS-20515,96.19779574744251,3,613.4,204.46666666666667,199.93449999999999,66.64483333333332,154 days,0.17647058823529413,New,Standard Class,0.0,High,491,1,1,1,111,At Risk,3,Office Supplies,2014-07-14,2016-08-26,774,4,South,Home Office,Kentucky,Louisville
SS-20590,63.96508568047972,6,418.49,69.74833333333333,135.5401,22.590016666666667,101 days,0.35294117647058826,Regular,Standard Class,0.0,High,432,1,2,1,121,Others,2,Office Supplies,2014-08-05,2016-10-24,811,6,West,Consumer,California,San Francisco
SS-20875,93.38272478314074,5,964.636,192.9272,-75.586,-15.1172,70 days,0.29411764705882354,Regular,Standard Class,0.8,Low,120,2,1,1,211,Others,3,Office Supplies,2014-12-14,2017-09-01,992,9,East,Consumer,Florida,Dallas
ST-20530,35.54497372301318,7,433.34000000000003,61.90571428571429,84.4419,12.063128571428573,117 days,0.4117647058823529,Regular,Second Class,0.8333333333333334,Low,125,2,3,1,231,Others,3,Office Supplies,2014-02-14,2017-08-27,1290,7,East,Consumer,Pennsylvania,Philadelphia
SU-20665,247.84277297391324,7,2595.364,370.76628571428574,763.4719,109.06741428571429,43 days,0.4117647058823529,Regular,Same Day,0.6111111111111112,Low,20,4,3,3,433,Loyal Customers,3,Office Supplies,2015-12-05,2017-12-10,736,10,Central,Home Office,Illinois,Chicago
SV-20365,656.8648700069061,10,11470.949999999999,1147.0949999999998,1199.4242,119.94242,43 days,0.5882352941176471,Regular,Standard Class,0.625,Low,101,2,4,4,244,Potential Loyalists,3,Furniture,2014-01-11,2017-09-20,1348,13,East,Consumer,New York,New York City
SV-20785,233.73733073616347,9,4105.305,456.14500000000004,485.0272,53.89191111111111,43 days,0.5294117647058824,Regular,Standard Class,0.6,High,320,1,4,4,144,Potential Loyalists,3,Office Supplies,2014-04-12,2017-02-13,1038,13,East,Consumer,California,Philadelphia
SV-20815,365.00155530280506,4,1271.0900000000001,317.77250000000004,199.6502,49.91255,179 days,0.23529411764705882,Regular,First Class,0.6666666666666666,Low,76,2,1,2,212,Others,3,Office Supplies,2015-05-04,2017-10-15,895,5,Central,Corporate,Texas,Houston
SV-20935,171.99649076436532,8,1903.491,237.936375,106.8912,13.3614,54 days,0.47058823529411764,Regular,Standard Class,0.6153846153846154,Low,2,4,3,2,432,Loyal Customers,3,Office Supplies,2016-03-19,2017-12-28,649,8,East,Consumer,Ohio,Fairfield
SW-20245,90.96894422188511,7,1085.078,155.01114285714286,-19.60620000000001,-2.8008857142857155,130 days,0.4117647058823529,Regular,Standard Class,0.8,Low,81,2,3,1,231,Others,3,Office Supplies,2014-07-20,2017-10-10,1178,6,East,Consumer,California,Greenville
SW-20275,390.9501878330111,6,1966.65,327.77500000000003,332.8725,55.47875,226 days,0.35294117647058826,Regular,Standard Class,0.14285714285714285,Low,30,4,2,2,422,Loyal Customers,3,Office Supplies,2014-03-10,2017-11-30,1361,6,East,Consumer,New York,New York City
SW-20350,195.41325644558165,3,1019.044,339.6813333333333,95.8383,31.9461,93 days,0.17647058823529413,New,Standard Class,0.5,Low,162,2,1,1,211,Others,2,Office Supplies,2016-04-09,2017-07-21,468,4,Central,Home Office,Ohio,Cleveland
SW-20455,454.32828050210566,7,2921.544,417.3634285714285,793.6548,113.37925714285714,95 days,0.4117647058823529,Regular,Standard Class,0.5555555555555556,Low,162,2,3,3,233,Others,3,Office Supplies,2015-06-22,2017-07-21,760,8,West,Consumer,California,San Diego
SW-20755,196.47773922617435,2,758.6959999999999,379.34799999999996,68.2416,34.1208,88 days,0.11764705882352941,New,Second Class,0.5,High,534,1,1,1,111,At Risk,3,Office Supplies,2014-11-02,2016-07-14,620,7,East,Corporate,New York,New York City
SZ-20035,218.5445863964786,11,3625.329,329.57536363636365,366.43030000000005,33.311845454545455,61 days,0.6470588235294118,VIP,First Class,0.75,Low,35,3,4,3,343,Potential Loyalists,3,Office Supplies,2014-09-07,2017-11-25,1175,10,Central,Home Office,Texas,Houston
TA-21385,3498.4352807817763,4,14595.62,3648.905,4703.7883,1175.947075,126 days,0.23529411764705882,Regular,First Class,0.2,Low,69,3,1,4,314,Big Spenders,3,Office Supplies,2014-09-12,2017-10-22,1136,8,Central,Home Office,New York,New York City
TB-21055,92.33090870563603,5,1467.881,293.57620000000003,390.2113,78.04226,26 days,0.29411764705882354,Regular,Second Class,0.2777777777777778,Low,119,2,1,2,212,Others,3,Office Supplies,2016-06-17,2017-09-02,442,11,East,Consumer,New York,Troy
TB-21175,697.9214583391561,4,3589.296,897.324,829.1635,207.290875,106 days,0.23529411764705882,Regular,Standard Class,0.45454545454545453,Low,58,3,1,3,313,Others,3,Office Supplies,2014-12-08,2017-11-02,1060,8,South,Corporate,Kentucky,Henderson
TB-21190,375.6778345990085,4,816.1740000000001,204.04350000000002,179.0038,44.75095,350 days,0.23529411764705882,Regular,Standard Class,0.25,Low,49,3,1,1,311,Others,2,Furniture,2014-12-27,2017-11-11,1050,4,West,Home Office,California,Fayetteville
TB-21250,163.5026045807887,7,1602.376,228.91085714285714,260.6155,37.230785714285716,42 days,0.4117647058823529,Regular,Standard Class,0.7894736842105263,High,349,1,3,2,132,Others,3,Office Supplies,2014-12-08,2017-01-15,769,11,West,Consumer,Oregon,Salem
TB-21280,402.03222962679365,6,2198.45,366.4083333333333,490.9567,81.82611666666666,70 days,0.35294117647058826,Regular,Standard Class,0.2727272727272727,High,583,1,2,2,122,Others,3,Office Supplies,2014-06-21,2016-05-26,705,6,East,Consumer,District of Columbia,New York City
TB-21355,80.78229085476339,5,834.328,166.8656,268.967,53.7934,46 days,0.29411764705882354,Regular,First Class,0.3076923076923077,Low,146,2,1,1,211,Others,3,Office Supplies,2016-01-25,2017-08-06,559,8,East,Corporate,Georgia,Sandy Springs
TB-21400,1677.3655594950867,7,9133.99,1304.8557142857142,2798.3689,399.7669857142857,77 days,0.4117647058823529,Regular,Second Class,0.35294117647058826,High,202,1,3,4,134,Big Spenders,3,Office Supplies,2014-01-21,2017-06-11,1237,8,West,Consumer,Washington,Seattle
TB-21520,677.7091826468824,9,4737.486,526.3873333333333,-1603.0451,-178.11612222222223,55 days,0.5294117647058824,Regular,Standard Class,0.8,Low,107,2,4,4,244,Potential Loyalists,3,Office Supplies,2014-10-17,2017-09-14,1063,10,East,Consumer,Pennsylvania,Philadelphia
TB-21595,266.1814228470965,5,1387.559,277.5118,-136.4091,-27.28182,187 days,0.29411764705882354,Regular,Second Class,0.7142857142857143,High,285,1,1,2,112,Others,3,Furniture,2014-02-18,2017-03-20,1126,6,Central,Consumer,Ohio,Portland
TB-21625,300.6764098407836,9,2797.668,310.85200000000003,379.882,42.20911111111111,86 days,0.5294117647058824,Regular,Standard Class,0.3333333333333333,Low,30,4,4,3,443,Loyal Customers,3,Office Supplies,2014-08-06,2017-11-30,1212,10,East,Consumer,New York,New York City
TC-20980,5016.36949888071,5,19052.218,3810.4436,8981.323900000001,1796.2647800000002,68 days,0.29411764705882354,Regular,Standard Class,0.3333333333333333,High,399,1,1,4,114,Big Spenders,2,Office Supplies,2014-11-07,2016-11-26,750,7,Central,Corporate,Indiana,Lafayette
TC-21145,230.4811560627029,1,1038.26,1038.26,265.5332,265.5332,0 days,0.058823529411764705,New,Standard Class,0.0,Low,106,2,1,1,211,Others,3,Furniture,2017-09-15,2017-09-15,0,4,East,Corporate,New Jersey,Lakewood
TC-21295,415.7277115535279,8,4266.812,533.3515,606.3727,75.7965875,76 days,0.47058823529411764,Regular,Standard Class,0.375,Low,27,4,3,4,434,Loyal Customers,3,Office Supplies,2014-10-14,2017-12-03,1146,11,West,Consumer,California,Westminster
TC-21475,141.21957739015699,9,1244.976,138.33066666666667,119.104,13.233777777777778,98 days,0.5294117647058824,Regular,Standard Class,0.5454545454545454,Low,153,2,4,2,242,Potential Loyalists,3,Office Supplies,2014-11-22,2017-07-30,981,8,West,Home Office,Colorado,Aurora
TC-21535,113.11165590178778,7,742.5580000000001,106.0797142857143,217.933,31.133285714285712,127 days,0.4117647058823529,Regular,Standard Class,0.3,Low,4,4,3,1,431,Loyal Customers,3,Office Supplies,2014-11-03,2017-12-26,1149,8,West,Home Office,California,Los Angeles
TD-20995,248.9750915615188,9,1434.5480000000002,159.39422222222225,88.1897,9.798855555555555,85 days,0.5294117647058824,Regular,First Class,0.6875,Low,37,3,4,2,342,Potential Loyalists,2,Office Supplies,2014-05-19,2017-11-23,1284,9,Central,Consumer,Illinois,Bolingbrook
TG-21310,403.3267445175327,5,3058.372,611.6744,682.1704,136.43408,86 days,0.29411764705882354,Regular,Second Class,0.7777777777777778,High,337,1,1,3,113,Others,3,Office Supplies,2015-03-09,2017-01-27,690,8,West,Consumer,Arizona,Mesa
TG-21640,339.92443782518296,4,2074.661,518.66525,365.7205,91.430125,139 days,0.23529411764705882,Regular,Same Day,0.4,Low,114,2,1,2,212,Others,3,Office Supplies,2014-03-31,2017-09-07,1256,8,West,Consumer,California,Long Beach
TH-21100,550.4496269286634,5,2422.824,484.5648,-135.2125,-27.0425,141 days,0.29411764705882354,Regular,Standard Class,0.7142857142857143,High,344,1,1,3,113,Others,3,Office Supplies,2014-09-27,2017-01-20,846,6,West,Consumer,California,San Diego
TH-21115,539.6260918080221,4,2942.772,735.693,-252.5539,-63.138475,142 days,0.23529411764705882,Regular,Standard Class,0.7777777777777778,Low,58,3,1,3,313,Others,3,Office Supplies,2014-09-23,2017-11-02,1136,8,East,Corporate,Pennsylvania,Philadelphia
TH-21235,104.1392962813479,8,1022.201,127.775125,92.729,11.591125,86 days,0.47058823529411764,Regular,Standard Class,0.6923076923076923,Low,117,2,3,1,231,Others,3,Office Supplies,2014-11-04,2017-09-04,1035,10,Central,Corporate,California,Dallas
TH-21550,447.50476648921193,7,4234.0960000000005,604.8708571428572,-571.9678,-81.70968571428571,107 days,0.4117647058823529,Regular,Standard Class,0.15384615384615385,Low,72,3,3,4,334,Big Spenders,3,Office Supplies,2014-04-05,2017-10-19,1293,8,East,Home Office,Maryland,Columbia
TM-21010,329.90633486686266,8,2955.2259999999997,369.40324999999996,573.3013,71.6626625,72 days,0.47058823529411764,Regular,Standard Class,0.10526315789473684,Low,103,2,3,3,233,Others,3,Office Supplies,2014-02-21,2017-09-18,1305,11,Central,Consumer,New York,Auburn
TM-21490,221.19282481054097,3,1094.6779999999999,364.8926666666666,292.52099999999996,97.50699999999999,48 days,0.17647058823529413,New,First Class,0.25,Low,130,2,1,1,211,Others,3,Furniture,2017-03-30,2017-08-22,145,4,East,Consumer,New York,Yonkers
TN-21040,363.53022554443305,7,3130.221,447.17442857142856,-692.0452,-98.8636,98 days,0.4117647058823529,Regular,Standard Class,0.6666666666666666,Low,90,2,3,3,233,Others,3,Technology,2014-10-10,2017-10-01,1087,9,West,Home Office,Arizona,Phoenix
TP-21130,414.03379857043876,9,4454.0560000000005,494.8951111111112,1129.1261,125.45845555555555,65 days,0.5294117647058824,Regular,Standard Class,0.25,Low,8,4,4,4,444,Champions,3,Office Supplies,2015-04-14,2017-12-22,983,10,Central,Consumer,Michigan,Detroit
TP-21415,1369.1922097078318,5,5329.0048,1065.80096,-1087.3898,-217.47796,73 days,0.29411764705882354,Regular,Standard Class,0.8,Low,104,2,1,4,214,Big Spenders,3,Office Supplies,2015-11-28,2017-09-17,659,7,Central,Consumer,Texas,Houston
TP-21565,241.57893839028634,4,1936.6399999999999,484.15999999999997,139.22869999999995,34.80717499999999,76 days,0.23529411764705882,Regular,Second Class,1.0,High,350,1,1,2,112,Others,3,Office Supplies,2015-03-01,2017-01-14,685,8,West,Corporate,Oregon,Eugene
TR-21325,112.81235740146639,5,675.9419999999999,135.18839999999997,220.36440000000002,44.072880000000005,155 days,0.29411764705882354,Regular,Standard Class,0.14285714285714285,High,193,1,1,1,111,At Risk,3,Office Supplies,2014-12-01,2017-06-20,932,5,West,Consumer,New Jersey,Belleville
TS-21085,0.5536646096690665,2,4.833,2.4165,-3.3156,-1.6578,538 days,0.11764705882352941,New,First Class,1.0,High,357,1,1,1,111,At Risk,1,Office Supplies,2015-07-19,2017-01-07,538,1,South,Consumer,Arizona,Ormond Beach
TS-21160,174.35520251630004,6,2163.6240000000003,360.60400000000004,260.87440000000004,43.479066666666675,52 days,0.35294117647058826,Regular,Standard Class,0.5882352941176471,High,504,1,2,2,122,Others,3,Office Supplies,2014-04-23,2016-08-13,843,11,East,Corporate,Ohio,Toledo
TS-21205,543.3066873696736,7,5371.09,767.2985714285714,862.8877,123.26967142857143,65 days,0.4117647058823529,Regular,Standard Class,0.5789473684210527,High,198,1,3,4,134,Big Spenders,3,Office Supplies,2014-03-21,2017-06-15,1182,8,South,Corporate,Tennessee,Nashville
TS-21340,129.9271835353335,5,974.7819999999999,194.95639999999997,-184.97889999999998,-36.995779999999996,110 days,0.29411764705882354,Regular,Standard Class,0.75,High,226,1,1,1,111,At Risk,2,Office Supplies,2014-01-19,2017-05-18,1215,6,West,Consumer,California,Los Angeles
TS-21370,1407.659199061934,6,11891.751,1981.9585,2371.7144000000003,395.2857333333334,80 days,0.35294117647058826,Regular,First Class,0.4666666666666667,Low,36,3,2,4,324,Big Spenders,3,Office Supplies,2014-10-28,2017-11-24,1123,10,East,Corporate,California,Los Angeles
TS-21430,507.98189128053804,5,2054.14,410.828,48.70169999999999,9.740339999999998,179 days,0.29411764705882354,Regular,Standard Class,0.5714285714285714,Low,172,2,1,2,212,Others,3,Furniture,2014-07-30,2017-07-11,1077,5,West,Corporate,California,Reading
TS-21505,197.37075518458116,6,2243.274,373.87899999999996,11.377899999999983,1.8963166666666638,84 days,0.35294117647058826,Regular,Standard Class,0.7857142857142857,Low,11,4,2,2,422,Loyal Customers,3,Office Supplies,2014-12-20,2017-12-19,1095,8,West,Consumer,Colorado,Cleveland
TS-21610,404.57327317899245,7,2820.424,402.9177142857143,-294.6981,-42.09972857142857,117 days,0.4117647058823529,Regular,First Class,0.9090909090909091,Low,55,3,3,3,333,Others,2,Office Supplies,2014-08-16,2017-11-05,1177,6,Central,Consumer,Illinois,Freeport
TS-21655,278.0006771507683,5,3368.094,673.6188,220.91629999999998,44.18326,63 days,0.29411764705882354,Regular,Standard Class,0.5,High,238,1,1,3,113,Others,3,Office Supplies,2015-02-06,2017-05-06,820,8,Central,Consumer,Texas,El Paso
TT-21070,627.3997023560162,7,4915.602,702.2288571428571,751.9567,107.42238571428571,99 days,0.4117647058823529,Regular,Standard Class,0.5714285714285714,Low,31,3,3,4,334,Big Spenders,3,Office Supplies,2014-05-18,2017-11-29,1291,9,East,Consumer,Washington,Seattle
TT-21220,144.16758697505318,8,1427.0439999999999,178.38049999999998,278.7371,34.8421375,72 days,0.47058823529411764,Regular,Standard Class,0.6666666666666666,High,183,2,3,2,232,Others,3,Office Supplies,2014-09-23,2017-06-30,1011,7,Central,Consumer,Texas,Houston
TT-21265,152.97440178016714,3,439.5,146.5,93.9162,31.305400000000002,231 days,0.17647058823529413,New,Standard Class,0.0,High,406,1,1,1,111,At Risk,1,Office Supplies,2015-08-15,2016-11-19,462,2,Central,Corporate,California,Indianapolis
TT-21460,640.7073969233255,7,5364.808,766.4011428571429,1124.4999,160.64284285714285,57 days,0.4117647058823529,Regular,Standard Class,0.5,Low,12,4,3,4,434,Loyal Customers,3,Office Supplies,2015-12-08,2017-12-18,741,8,Central,Home Office,Indiana,Richmond
TW-21025,715.7917313142057,7,5278.826,754.118,737.3905,105.3415,94 days,0.4117647058823529,Regular,Second Class,0.5,Low,64,3,3,4,334,Big Spenders,3,Office Supplies,2014-12-22,2017-10-27,1040,8,West,Home Office,Washington,Seattle
TZ-21580,263.55544426131246,4,1707.286,426.8215,224.8887,56.222175,138 days,0.23529411764705882,Regular,Standard Class,0.4444444444444444,Low,35,3,1,2,312,Others,3,Office Supplies,2014-11-11,2017-11-25,1110,6,West,Consumer,California,Los Angeles
VB-21745,285.3409047559311,6,2005.596,334.266,371.2398,61.8733,93 days,0.35294117647058826,Regular,Standard Class,0.6,Low,54,3,2,2,322,Others,2,Office Supplies,2015-07-17,2017-11-06,843,7,Central,Corporate,Texas,San Antonio
VD-21670,413.9288007825943,6,6442.254,1073.709,1617.7874000000002,269.63123333333334,44 days,0.35294117647058826,Regular,Standard Class,0.375,High,581,1,2,4,124,Big Spenders,3,Office Supplies,2014-08-04,2016-05-28,663,9,West,Consumer,Utah,Pleasant Grove
VF-21715,186.12922032922086,5,847.944,169.5888,-96.27799999999999,-19.255599999999998,138 days,0.29411764705882354,Regular,Standard Class,0.2727272727272727,Low,13,4,1,1,411,Loyal Customers,2,Office Supplies,2014-03-01,2017-12-17,1387,6,West,Home Office,California,Seattle
VG-21790,71.57471371481093,6,846.01,141.00166666666667,143.6268,23.9378,155 days,0.35294117647058826,Regular,Standard Class,0.375,Low,154,2,2,1,221,Others,3,Office Supplies,2014-08-08,2017-07-29,1086,7,West,Consumer,California,San Francisco
VG-21805,128.46227789147548,5,427.372,85.4744,-52.333,-10.4666,181 days,0.29411764705882354,Regular,Standard Class,0.5,High,286,1,1,1,111,At Risk,2,Office Supplies,2014-09-22,2017-03-19,909,4,East,Corporate,Pennsylvania,Philadelphia
VM-21685,389.0256617639495,7,2454.866,350.69514285714286,513.5269,73.3609857142857,119 days,0.4117647058823529,Regular,Second Class,0.5,Low,54,3,3,3,333,Others,2,Office Supplies,2014-04-07,2017-11-06,1309,7,West,Home Office,Washington,Seattle
VM-21835,48.893010864101456,5,380.69,76.138,116.6373,23.32746,180 days,0.29411764705882354,Regular,Same Day,0.25,Low,117,2,1,1,211,Others,2,Office Supplies,2014-03-22,2017-09-04,1262,6,East,Consumer,California,Boca Raton
VP-21730,215.82738904226218,3,993.9019999999999,331.30066666666664,205.3888,68.46293333333334,219 days,0.17647058823529413,New,Standard Class,0.2,Low,30,4,1,1,411,Loyal Customers,2,Office Supplies,2015-07-05,2017-11-30,879,3,East,Home Office,New York,New York City
VP-21760,486.1685361962319,7,3360.526,480.07514285714285,-1018.7768,-145.53954285714286,87 days,0.4117647058823529,Regular,First Class,0.5714285714285714,Low,75,3,3,3,333,Others,3,Office Supplies,2014-09-06,2017-10-16,1136,9,East,Corporate,Ohio,Columbus
VS-21820,197.93469904991932,4,1055.981,263.99525,-262.8093,-65.702325,176 days,0.23529411764705882,Regular,Standard Class,1.0,High,221,1,1,1,111,At Risk,3,Office Supplies,2014-01-07,2017-05-23,1232,6,Central,Consumer,North Carolina,Raleigh
VT-21700,231.35389254151553,2,1736.596,868.298,-224.08889999999997,-112.04444999999998,37 days,0.11764705882352941,New,Standard Class,1.0,High,1000,1,1,2,112,Others,3,Office Supplies,2014-06-06,2015-04-05,303,7,East,Home Office,Pennsylvania,Philadelphia
VW-21775,458.33654470702055,9,6112.678,679.1864444444444,-882.7812999999999,-98.0868111111111,81 days,0.5294117647058824,Regular,Standard Class,0.47058823529411764,Low,28,4,4,4,444,Champions,3,Office Supplies,2014-05-11,2017-12-02,1301,12,East,Corporate,California,Medina
